STATION,STATION_NAME,,,STATE,,DATE,TIME,QPCP,Measurement Flag Quality Flag,Units
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790923,5:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790923,6:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790923,9:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790923,13:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790923,14:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790923,15:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790923,15:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790923,16:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790923,16:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790924,21:30,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790924,21:45,0.6,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790924,22:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790924,23:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790925,0:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790925,1:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790925,15:00,0.5,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790925,15:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790925,17:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790925,20:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790927,15:45,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790927,16:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790928,12:45,0.3,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790928,13:00,0.7,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790928,13:15,0.5,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790928,13:30,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790928,13:45,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790928,14:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790928,14:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19790929,18:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791001,0:15,0,g,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791101,0:15,0,g,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791102,17:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791102,18:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791102,18:30,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791102,19:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791111,16:30,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791111,16:45,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791111,17:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791125,4:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791125,23:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791126,0:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791201,0:15,0,g,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791206,12:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791206,14:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791206,15:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791206,15:15,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791206,15:30,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791206,15:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791206,16:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791206,17:00,0.3,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791206,17:15,0.5,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791206,17:30,0.7,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791206,17:45,0.4,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791206,18:00,0.6,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791206,18:15,0.7,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791206,18:30,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791206,18:45,0.3,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791206,19:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791206,19:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791206,19:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791206,20:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791206,20:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791206,20:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791206,21:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791216,1:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791216,3:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791216,11:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791216,12:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791216,12:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791224,19:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19791230,14:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800101,0:15,0,g,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800104,11:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800104,11:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800104,12:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800104,12:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800104,13:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800104,13:15,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800104,13:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800104,14:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800104,14:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800104,14:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800112,13:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800112,18:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800112,18:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800112,19:45,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800112,20:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800112,20:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800112,21:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800112,21:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800112,21:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800112,22:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800112,23:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800113,16:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800113,17:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800113,17:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800113,20:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800114,8:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800116,9:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800118,11:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800119,9:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800120,9:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800121,9:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800122,8:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800123,2:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800123,3:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800123,3:15,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800123,6:30,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800123,6:45,0.4,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800126,12:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800126,12:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800126,13:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800126,13:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800126,14:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800126,14:45,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800126,15:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800126,15:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800126,15:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800126,15:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800126,16:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800126,16:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800126,16:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800126,17:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800126,18:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800126,18:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800126,18:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800126,19:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800126,21:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800131,12:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800131,13:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800201,0:15,0,g,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800216,14:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800216,15:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800216,15:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800217,2:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800224,14:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800224,14:15,999.99,a,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800224,15:00,1,A,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800301,0:15,0,g,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800301,17:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800307,8:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800309,11:45,0.4,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800309,12:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800309,12:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800309,13:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800309,14:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800309,17:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800309,19:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800309,20:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800310,11:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800310,14:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800310,15:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800310,15:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800313,9:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800313,9:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800321,9:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800330,5:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800330,6:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800330,6:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800330,7:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800330,7:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800330,8:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800330,9:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800330,9:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800330,9:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800401,0:15,0,g,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800402,13:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800402,14:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800402,14:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800402,15:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800402,15:15,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800402,15:30,0.3,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800402,15:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800402,16:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800402,16:15,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800402,16:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800402,16:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800402,17:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800402,18:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800402,19:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800402,23:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800403,0:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800403,0:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800403,0:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800403,1:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800403,1:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800403,2:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800404,16:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800404,17:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800404,18:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800404,18:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800404,18:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800414,1:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800414,2:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800414,6:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800414,6:30,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800414,6:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800419,13:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800501,0:15,0,g,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800504,19:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800504,22:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800505,0:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800508,8:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800508,9:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800508,9:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800508,10:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800508,11:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800508,11:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800508,11:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800508,11:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800508,12:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800509,4:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800509,4:45,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800509,5:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800509,7:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800509,8:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800509,9:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800509,10:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800509,10:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800509,11:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800509,12:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800515,16:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800515,17:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800515,17:15,0.3,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800516,16:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800516,17:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800516,17:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800516,19:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800520,15:30,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800522,9:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800522,9:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800522,9:45,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800522,10:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800522,11:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800523,10:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800523,10:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800523,11:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800523,12:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800523,13:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800525,15:30,0.4,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800525,15:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800526,3:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800601,0:15,0,g,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800610,8:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800610,8:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800618,15:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800622,12:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800622,12:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800622,12:45,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800622,14:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800624,9:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800625,11:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800625,21:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800626,1:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800626,2:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800626,2:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800626,13:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800626,14:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800628,13:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800629,16:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800630,10:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800630,11:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800701,0:15,0,g,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800703,17:00,0.3,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800703,17:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800703,18:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800706,23:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800712,19:15,0.4,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800712,19:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800714,19:15,999.99,a,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800714,20:00,0.4,A,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800718,20:15,999.99,a,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800718,21:00,0.2,A,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800722,17:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800722,17:45,0.3,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800722,20:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800724,8:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800724,9:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800724,10:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800724,10:15,999.99,a,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800724,11:00,0.1,A,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800724,12:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800724,12:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800724,13:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800724,13:15,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800724,13:30,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800724,13:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800724,14:00,0.4,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800724,17:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800724,19:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800724,20:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800724,20:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800725,6:15,999.99,a,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800725,7:00,0.1,A,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800725,11:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800725,12:45,0.4,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800725,14:30,0.8,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800725,14:45,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800725,15:15,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800725,16:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800725,16:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800725,17:15,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800726,7:15,999.99,a,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800726,8:00,0.3,A,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800727,11:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800727,12:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800729,11:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800729,12:30,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800729,14:30,0.4,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800729,14:45,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800729,15:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800801,0:15,0,g,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800810,15:30,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800810,15:45,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800814,16:00,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800814,16:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800815,20:30,0.3,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800815,20:45,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800815,21:00,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800818,14:45,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800820,20:30,0.3,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800820,20:45,0.2,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800822,19:15,0.1,,HT
COOP:083321,GAINESVILLE,3,WSW,FL,US,19800822,20:30,0.2,,HT
